what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1506599620019
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1506599620066
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1506599620066
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1506599620144
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1506599620144
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1506599620206
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1506599620206
os,sysinfo,,,"win32",1506599620206
arch,sysinfo,,,"x86_64",1506599620206
ws,sysinfo,,,"win32",1506599620206
locale,sysinfo,,,"en_IE",1506599620206
processors,sysinfo,,,"4",1506599620206
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1506599620206
java.runtime.version,sysinfo,,,"1.8.0_65-b17",1506599620206
java.specification.name,sysinfo,,,"Java Platform API Specification",1506599620206
java.specification.vendor,sysinfo,,,"Oracle Corporation",1506599620206
java.specification.version,sysinfo,,,"1.8",1506599620206
java.vendor,sysinfo,,,"Oracle Corporation",1506599620206
java.version,sysinfo,,,"1.8.0_65",1506599620206
java.vm.info,sysinfo,,,"mixed mode",1506599620206
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1506599620206
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1506599620206
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1506599620206
java.vm.specification.version,sysinfo,,,"1.8",1506599620206
java.vm.vendor,sysinfo,,,"Oracle Corporation",1506599620206
java.vm.version,sysinfo,,,"25.65-b01",1506599620206
started,bundle,org.eclipse.userstorage.ui,1.0.2.v20170526-1605,"org.eclipse.userstorage.ui",1506599620363
started,bundle,org.eclipse.userstorage,1.1.0.v20170328-0205,"org.eclipse.userstorage",1506599620363
started,bundle,org.eclipse.emf.edit,2.12.0.v20170609-0928,"org.eclipse.emf.edit",1506599620753
started,bundle,org.eclipse.oomph.preferences,1.8.0.v20170318-0419,"org.eclipse.oomph.preferences",1506599620941
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.600.v20170906-1259,"org.eclipse.equinox.p2.artifact.repository",1506599621175
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.1.300.v20161004-0244,"org.eclipse.equinox.p2.transport.ecf",1506599621175
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.15.0.v20170411-1844,"org.eclipse.mylyn.commons.notifications.ui",1506599621222
started,bundle,org.eclipse.equinox.p2.ui,2.5.1.v20170906-1259,"org.eclipse.equinox.p2.ui",1506599621347
started,bundle,org.eclipse.mylyn.team.ui,3.23.0.v20170411-2108,"org.eclipse.mylyn.team.ui",1506599626472
started,bundle,org.eclipse.mylyn.builds.ui,1.15.0.v20170411-2141,"org.eclipse.mylyn.builds.ui",1506599626503
started,bundle,org.eclipse.buildship.stsmigration,2.1.2.v20170807-1324,"org.eclipse.buildship.stsmigration",1506599626566
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1506599626644
started,bundle,org.eclipse.oomph.predicates.edit,1.8.0.v20170318-0419,"org.eclipse.oomph.predicates.edit",1506599626738
started,bundle,org.eclipse.oomph.resources,1.8.0.v20170318-0419,"org.eclipse.oomph.resources",1506599626800
started,bundle,org.eclipse.oomph.workingsets,1.8.0.v20170318-0419,"org.eclipse.oomph.workingsets",1506599626816
started,bundle,org.eclipse.oomph.predicates,1.8.0.v20170327-1117,"org.eclipse.oomph.predicates",1506599626832
started,bundle,org.eclipse.oomph.workingsets.editor,1.8.0.v20170327-1117,"org.eclipse.oomph.workingsets.editor",1506599626847
started,bundle,org.eclipse.oomph.setup.p2,1.8.0.v20170318-0419,"org.eclipse.oomph.setup.p2",1506599627019
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506599628003
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506599631660
error,log,,,"An internal error has occurred.",1506599631691
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506599631785
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506599635316
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506600679050
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506600682028
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506600684180
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506602341848
opened,editor,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.CompilationUnitEditor",1506602348523
activated,editor,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.CompilationUnitEditor",1506602348773
started,bundle,org.eclipse.debug.ui,3.12.0.v20170605-1534,"org.eclipse.debug.ui",1506603380837
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1506603381650
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1506603381744
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1506603381759
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1506603381884
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1506603381915
started,bundle,org.eclipse.jdt.debug,3.11.0.v20170510-1451,"org.eclipse.jdt.debug",1506603382009
started,bundle,org.eclipse.jdt.debug.ui,3.8.1.v20170826-0709,"org.eclipse.jdt.debug.ui",1506603382197
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1506603383566
started,bundle,org.eclipse.wst.common.frameworks,1.2.201.v201707201954,"org.eclipse.wst.common.frameworks",1506603383660
started,bundle,org.eclipse.wst.common.emf,1.2.500.v201701191735,"org.eclipse.wst.common.emf",1506603383707
started,bundle,org.eclipse.jem.util,2.1.201.v201707201954,"org.eclipse.jem.util",1506603383738
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107081800,"org.eclipse.wst.common.emfworkbench.integration",1506603383738
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1506603383738
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908251833,"org.eclipse.wst.common.core",1506603383785
started,bundle,org.eclipse.wst.common.modulecore,1.3.0.v201705041406,"org.eclipse.wst.common.modulecore",1506603383785
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1506603383863
started,bundle,org.eclipse.m2e.launching,1.8.1.20170728-1531,"org.eclipse.m2e.launching",1506603384388
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.2.0.v20170322-1054,"org.eclipse.jdt.apt.pluggable.core",1506603384998
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506603387045
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506603531017
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506603533657
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506603542798
activated,view,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.PackageExplorer",1506603542864
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506603561458
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506603607253
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506603664318
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506610687412
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1506610690178
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1506610690209
started,bundle,org.eclipse.eclemma.core,3.0.0.201706140232,"org.eclipse.eclemma.core",1506610723618
started,bundle,org.eclipse.eclemma.ui,3.0.0.201706140232,"org.eclipse.eclemma.ui",1506610723649
activated,view,org.eclipse.ui.console,3.7.1.v20170728-0806,"org.eclipse.ui.console.ConsoleView",1506610737305
activated,view,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.PackageExplorer",1506610739540
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506610747821
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1506610760914
opened,editor,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.CompilationUnitEditor",1506610761211
activated,editor,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.CompilationUnitEditor",1506610761352
started,bundle,org.eclipse.jdt.junit,3.10.0.v20170208-1347,"org.eclipse.jdt.junit",1506610765274
started,bundle,org.eclipse.recommenders.rcp,2.4.10.v20170911-1410,"org.eclipse.recommenders.rcp",1506610854694
started,bundle,org.eclipse.recommenders.chain.rcp,2.4.10.v20170911-1410,"org.eclipse.recommenders.chain.rcp",1506610854757
started,bundle,org.eclipse.recommenders.apidocs.rcp,2.4.10.v20170911-1410,"org.eclipse.recommenders.apidocs.rcp",1506610854819
started,bundle,org.eclipse.mylyn.java.ui,3.23.0.v20170411-2108,"org.eclipse.mylyn.java.ui",1506610855538
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1506610856022
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1506610856022
error,log,,,"Error retrieving proposal text.\nDisplay string:\nCode Recommenders is enabled\nPattern:\nout.println(""Color: "" + color",1506610883759
error,log,,,"Error retrieving proposal text.\nDisplay string:\nCode Recommenders is enabled\nPattern:\nout.println(""Color: "" + color ",1506610884775
error,log,,,"Error retrieving proposal text.\nDisplay string:\nCode Recommenders is enabled\nPattern:\nout.println(""Color: "" + color +",1506610885619
error,log,,,"Error retrieving proposal text.\nDisplay string:\nCode Recommenders is enabled\nPattern:\nout.println(""Color: "" + color +""",1506610888822
error,log,,,"Error retrieving proposal text.\nDisplay string:\nCode Recommenders is enabled\nPattern:\nout.println(""Color: "" + color +""\\",1506610889900
