what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.console,1.1.300.v20170512-2111,"org.eclipse.equinox.console",1507406001730
started,bundle,org.eclipse.equinox.ds,1.5.0.v20170307-1429,"org.eclipse.equinox.ds",1507406001730
started,bundle,org.eclipse.equinox.event,1.4.0.v20170105-1446,"org.eclipse.equinox.event",1507406001730
started,bundle,org.eclipse.equinox.p2.core,2.4.101.v20170906-1259,"org.eclipse.equinox.p2.core",1507406001730
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.100.v20150423-1455,"org.eclipse.equinox.p2.directorywatcher",1507406001746
started,bundle,org.eclipse.equinox.p2.engine,2.5.0.v20170319-2002,"org.eclipse.equinox.p2.engine",1507406001746
started,bundle,org.eclipse.equinox.p2.metadata,2.3.200.v20170511-1106,"org.eclipse.equinox.p2.metadata",1507406001746
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.401.v20170906-1259,"org.eclipse.equinox.p2.metadata.repository",1507406001746
started,bundle,org.eclipse.equinox.p2.operations,2.4.300.v20170511-1106,"org.eclipse.equinox.p2.operations",1507406001746
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.400.v20160504-1450,"org.eclipse.equinox.p2.reconciler.dropins",1507406001746
started,bundle,org.eclipse.equinox.p2.repository,2.3.301.v20170906-1259,"org.eclipse.equinox.p2.repository",1507406001746
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.3.100.v20170418-0708,"org.eclipse.equinox.p2.ui.sdk.scheduler",1507406001746
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.400.v20170106-2125,"org.eclipse.equinox.p2.updatechecker",1507406001746
started,bundle,org.eclipse.equinox.preferences,3.7.0.v20170126-2132,"org.eclipse.equinox.preferences",1507406001746
started,bundle,org.eclipse.equinox.registry,3.7.0.v20170222-1344,"org.eclipse.equinox.registry",1507406001746
started,bundle,org.eclipse.equinox.security,1.2.300.v20170505-1235,"org.eclipse.equinox.security",1507406001809
started,bundle,org.eclipse.help,3.8.1.v20170815-1448,"org.eclipse.help",1507406001809
started,bundle,org.eclipse.jdt.apt.core,3.5.0.v20170411-0710,"org.eclipse.jdt.apt.core",1507406001809
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.2.0.v20170322-1054,"org.eclipse.jdt.apt.pluggable.core",1507406001809
started,bundle,org.eclipse.jdt.core,3.13.0.v20170516-1929,"org.eclipse.jdt.core",1507406001840
started,bundle,org.eclipse.jdt.core.manipulation,1.9.0.v20161219-2145,"org.eclipse.jdt.core.manipulation",1507406001840
started,bundle,org.eclipse.jdt.launching,3.9.0.v20170419-1235,"org.eclipse.jdt.launching",1507406001840
started,bundle,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui",1507406001840
started,bundle,org.eclipse.jgit,4.8.0.201706111038-r,"org.eclipse.jgit",1507406001840
started,bundle,org.eclipse.jsch.core,1.3.0.v20160422-1917,"org.eclipse.jsch.core",1507406001855
started,bundle,org.eclipse.ltk.core.refactoring,3.8.0.v20170105-1156,"org.eclipse.ltk.core.refactoring",1507406001855
started,bundle,org.eclipse.ltk.ui.refactoring,3.9.0.v20170412-0825,"org.eclipse.ltk.ui.refactoring",1507406001855
started,bundle,org.eclipse.m2e.logback.configuration,1.8.1.20170728-1531,"org.eclipse.m2e.logback.configuration",1507406001855
started,bundle,org.eclipse.mylyn.bugzilla.core,3.23.1.v20170623-0008,"org.eclipse.mylyn.bugzilla.core",1507406001855
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.23.1.v20170623-0008,"org.eclipse.mylyn.bugzilla.ui",1507406001855
started,bundle,org.eclipse.mylyn.commons.core,3.23.0.v20170411-1844,"org.eclipse.mylyn.commons.core",1507406001855
started,bundle,org.eclipse.mylyn.commons.net,3.23.0.v20170411-1844,"org.eclipse.mylyn.commons.net",1507406001855
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.15.0.v20170411-1844,"org.eclipse.mylyn.commons.notifications.core",1507406001855
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.15.0.v20170411-1844,"org.eclipse.mylyn.commons.notifications.feed",1507406001855
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.15.0.v20170411-1844,"org.eclipse.mylyn.commons.repositories.ui",1507406001855
started,bundle,org.eclipse.mylyn.commons.ui,3.23.0.v20170411-1844,"org.eclipse.mylyn.commons.ui",1507406001855
started,bundle,org.eclipse.mylyn.commons.workbench,3.23.0.v20170503-0014,"org.eclipse.mylyn.commons.workbench",1507406001855
started,bundle,org.eclipse.mylyn.context.core,3.23.0.v20170411-2108,"org.eclipse.mylyn.context.core",1507406001855
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.23.0.v20170411-2108,"org.eclipse.mylyn.context.tasks.ui",1507406001855
started,bundle,org.eclipse.mylyn.monitor.ui,3.23.0.v20170411-1844,"org.eclipse.mylyn.monitor.ui",1507406001871
started,bundle,org.eclipse.mylyn.tasks.ui,3.23.1.v20170623-0008,"org.eclipse.mylyn.tasks.ui",1507406001871
started,bundle,org.eclipse.oomph.base,1.8.0.v20170318-0624,"org.eclipse.oomph.base",1507406001871
started,bundle,org.eclipse.oomph.base.edit,1.8.0.v20170318-0624,"org.eclipse.oomph.base.edit",1507406001871
started,bundle,org.eclipse.oomph.jreinfo.ui,1.8.0.v20170327-1117,"org.eclipse.oomph.jreinfo.ui",1507406001871
started,bundle,org.eclipse.oomph.p2,1.8.0.v20170318-0419,"org.eclipse.oomph.p2",1507406001871
started,bundle,org.eclipse.oomph.p2.core,1.8.0.v20170410-0909,"org.eclipse.oomph.p2.core",1507406001871
started,bundle,org.eclipse.oomph.p2.edit,1.8.0.v20170318-0419,"org.eclipse.oomph.p2.edit",1507406001887
started,bundle,org.eclipse.oomph.p2.ui,1.8.0.v20170327-1117,"org.eclipse.oomph.p2.ui",1507406001887
started,bundle,org.eclipse.oomph.setup,1.8.0.v20170408-0745,"org.eclipse.oomph.setup",1507406001887
started,bundle,org.eclipse.oomph.setup.core,1.8.0.v20170531-0903,"org.eclipse.oomph.setup.core",1507406001887
started,bundle,org.eclipse.oomph.setup.edit,1.8.0.v20170318-0419,"org.eclipse.oomph.setup.edit",1507406001887
started,bundle,org.eclipse.oomph.setup.p2.edit,1.8.0.v20170318-0419,"org.eclipse.oomph.setup.p2.edit",1507406001887
started,bundle,org.eclipse.oomph.setup.ui,1.8.0.v20170530-1735,"org.eclipse.oomph.setup.ui",1507406001918
started,bundle,org.eclipse.oomph.ui,1.8.0.v20170327-1117,"org.eclipse.oomph.ui",1507406001918
started,bundle,org.eclipse.oomph.util,1.8.0.v20170327-1117,"org.eclipse.oomph.util",1507406001918
started,bundle,org.eclipse.recommenders.news.impl,2.4.10.v20170911-1410,"org.eclipse.recommenders.news.impl",1507406001918
started,bundle,org.eclipse.team.core,3.8.100.v20170516-0820,"org.eclipse.team.core",1507406001934
started,bundle,org.eclipse.team.ui,3.8.1.v20170515-1133,"org.eclipse.team.ui",1507406001934
started,bundle,org.eclipse.ui,3.109.0.v20170411-1742,"org.eclipse.ui",1507406001949
started,bundle,org.eclipse.ui.console,3.7.1.v20170728-0806,"org.eclipse.ui.console",1507406001949
started,bundle,org.eclipse.ui.editors,3.11.0.v20170202-1823,"org.eclipse.ui.editors",1507406001949
started,bundle,org.eclipse.ui.ide,3.13.1.v20170822-1526,"org.eclipse.ui.ide",1507406001949
started,bundle,org.eclipse.ui.ide.application,1.2.0.v20170512-1452,"org.eclipse.ui.ide.application",1507406001949
started,bundle,org.eclipse.ui.monitoring,1.1.100.v20170131-1736,"org.eclipse.ui.monitoring",1507406001949
started,bundle,org.eclipse.ui.net,1.3.100.v20170516-0820,"org.eclipse.ui.net",1507406001949
started,bundle,org.eclipse.ui.themes,1.2.1.v20170809-1435,"org.eclipse.ui.themes",1507406001949
started,bundle,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"org.eclipse.ui.workbench",1507406001949
started,bundle,org.eclipse.ui.workbench.texteditor,3.10.100.v20170426-2021,"org.eclipse.ui.workbench.texteditor",1507406001965
started,bundle,org.eclipse.update.configurator,3.3.400.v20160506-0750,"org.eclipse.update.configurator",1507406001965
started,bundle,org.eclipse.wst.sse.ui,1.3.600.v201707042340,"org.eclipse.wst.sse.ui",1507406001965
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1507406001965
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1507406001965
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1507406001965
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1507406001965
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1507406001980
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1507406001980
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1507406001980
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1507406001980
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1507406001980
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1507406002012
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1507406002012
os,sysinfo,,,"win32",1507406002027
arch,sysinfo,,,"x86_64",1507406002027
ws,sysinfo,,,"win32",1507406002027
locale,sysinfo,,,"en_IE",1507406002027
processors,sysinfo,,,"4",1507406002027
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1507406002027
java.runtime.version,sysinfo,,,"1.8.0_65-b17",1507406002027
java.specification.name,sysinfo,,,"Java Platform API Specification",1507406002027
java.specification.vendor,sysinfo,,,"Oracle Corporation",1507406002027
java.specification.version,sysinfo,,,"1.8",1507406002027
java.vendor,sysinfo,,,"Oracle Corporation",1507406002027
java.version,sysinfo,,,"1.8.0_65",1507406002027
java.vm.info,sysinfo,,,"mixed mode",1507406002027
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1507406002027
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1507406002027
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1507406002027
java.vm.specification.version,sysinfo,,,"1.8",1507406002027
