what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jdt.apt.ui,3.5.0.v20170505-1107,"org.eclipse.jdt.apt.ui",1518625207462
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1518625207478
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1518625207478
stopped,bundle,org.eclipse.jdt.debug.ui,3.8.1.v20170826-0709,"org.eclipse.jdt.debug.ui",1518625207478
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1518625207493
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1518625207509
stopped,bundle,org.eclipse.jst.common.ui,1.0.101.v201201262000,"org.eclipse.jst.common.ui",1518625207540
stopped,bundle,org.eclipse.jst.ws.jaxb.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxb.core",1518625207571
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.1.0.v201104031139,"org.eclipse.jst.ws.annotations.core",1518625207603
stopped,bundle,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui",1518625207603
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.801.v201308100602,"org.eclipse.wst.dtd.ui",1518625207603
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.600.v201511240159,"org.eclipse.wst.xsd.ui",1518625207603
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1518625207618
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1518625207618
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1518625207634
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1518625207634
stopped,bundle,org.eclipse.wst.xml.ui,1.1.800.v201704102213,"org.eclipse.wst.xml.ui",1518625207634
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911182011,"org.eclipse.wst.common.ui",1518625207665
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1518625207665
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1518625207665
stopped,bundle,org.eclipse.wst.sse.ui,1.3.600.v201707042340,"org.eclipse.wst.sse.ui",1518625207665
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1518625207681
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1518625207712
stopped,bundle,org.eclipse.rse.useractions,1.1.300.v201101042155,"org.eclipse.rse.useractions",1518625207748
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1518625207752
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1518625207752
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1518625207788
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.400.v201008112000,"org.eclipse.wst.jsdt.support.firefox",1518625207824
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1518625207824
stopped,bundle,org.eclipse.search,3.11.100.v20170515-1603,"org.eclipse.search",1518625207836
stopped,bundle,org.eclipse.ui.ide.application,1.2.0.v20170512-1452,"org.eclipse.ui.ide.application",1518625207836
stopped,bundle,org.eclipse.ui.navigator.resources,3.6.1.v20170823-1443,"org.eclipse.ui.navigator.resources",1518625207840
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.9.0.v20170412-0825,"org.eclipse.ltk.ui.refactoring",1518625207840
stopped,bundle,org.eclipse.mylyn.versions.ui,1.15.0.v20170411-2003,"org.eclipse.mylyn.versions.ui",1518625207857
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1518625207857
stopped,bundle,org.eclipse.team.ui,3.8.1.v20170515-1133,"org.eclipse.team.ui",1518625207857
stopped,bundle,org.eclipse.compare,3.7.101.v20170724-1603,"org.eclipse.compare",1518625207857
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.300.v20130327-1442,"org.eclipse.equinox.jsp.jasper.registry",1518625207873
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1518625225203
started,bundle,org.eclipse.osgi,3.12.1.v20170821-1548,"org.eclipse.osgi",1518625225203
started,bundle,org.eclipse.equinox.simpleconfigurator,1.2.0.v20170110-1705,"org.eclipse.equinox.simpleconfigurator",1518625225203
started,bundle,com.ibm.icu,58.2.0.v20170418-1837,"com.ibm.icu",1518625225203
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1518625225203
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1518625225203
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1518625225203
started,bundle,org.apache.felix.scr,2.0.10.v20170501-2007,"org.apache.felix.scr",1518625225203
started,bundle,org.eclipse.buildship.core,2.1.2.v20170807-1324,"org.eclipse.buildship.core",1518625225203
started,bundle,org.eclipse.buildship.ui,2.1.2.v20170807-1324,"org.eclipse.buildship.ui",1518625225203
started,bundle,org.eclipse.compare,3.7.101.v20170724-1603,"org.eclipse.compare",1518625225203
started,bundle,org.eclipse.compare.core,3.6.100.v20170516-0820,"org.eclipse.compare.core",1518625225219
started,bundle,org.eclipse.core.contenttype,3.6.0.v20170207-1037,"org.eclipse.core.contenttype",1518625225219
started,bundle,org.eclipse.core.expressions,3.6.0.v20170207-1037,"org.eclipse.core.expressions",1518625225219
started,bundle,org.eclipse.core.filebuffers,3.6.100.v20170203-1130,"org.eclipse.core.filebuffers",1518625225219
started,bundle,org.eclipse.core.filesystem,1.7.0.v20170406-1337,"org.eclipse.core.filesystem",1518625225219
