what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1507124462278
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1507124462278
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1507124462278
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1507124462278
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1507124462278
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1507124462309
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1507124462309
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1507124462340
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1507124462340
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1507124462387
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1507124462387
os,sysinfo,,,"win32",1507124462419
arch,sysinfo,,,"x86_64",1507124462419
ws,sysinfo,,,"win32",1507124462419
locale,sysinfo,,,"en_IE",1507124462419
processors,sysinfo,,,"4",1507124462419
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1507124462419
java.runtime.version,sysinfo,,,"1.8.0_65-b17",1507124462419
java.specification.name,sysinfo,,,"Java Platform API Specification",1507124462419
java.specification.vendor,sysinfo,,,"Oracle Corporation",1507124462419
java.specification.version,sysinfo,,,"1.8",1507124462419
java.vendor,sysinfo,,,"Oracle Corporation",1507124462419
java.version,sysinfo,,,"1.8.0_65",1507124462419
java.vm.info,sysinfo,,,"mixed mode",1507124462419
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1507124462419
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1507124462419
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1507124462419
java.vm.specification.version,sysinfo,,,"1.8",1507124462419
java.vm.vendor,sysinfo,,,"Oracle Corporation",1507124462419
java.vm.version,sysinfo,,,"25.65-b01",1507124462419
started,bundle,org.eclipse.oomph.preferences,1.8.0.v20170318-0419,"org.eclipse.oomph.preferences",1507124462450
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.600.v20170906-1259,"org.eclipse.equinox.p2.artifact.repository",1507124462997
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.1.300.v20161004-0244,"org.eclipse.equinox.p2.transport.ecf",1507124462997
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.15.0.v20170411-1844,"org.eclipse.mylyn.commons.notifications.ui",1507124463262
started,bundle,org.eclipse.equinox.p2.ui,2.5.1.v20170906-1259,"org.eclipse.equinox.p2.ui",1507124463403
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1507124466200
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1507124474528
activated,editor,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124474669
opened,editor,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124474794
activated,editor,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124474981
activated,editor,org.eclipse.jdt.ui,3.13.1.v20170822-1011,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124475028
started,bundle,org.eclipse.mylyn.team.ui,3.23.0.v20170411-2108,"org.eclipse.mylyn.team.ui",1507124478481
started,bundle,org.eclipse.mylyn.builds.ui,1.15.0.v20170411-2141,"org.eclipse.mylyn.builds.ui",1507124478559
started,bundle,org.eclipse.buildship.stsmigration,2.1.2.v20170807-1324,"org.eclipse.buildship.stsmigration",1507124478622
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1507124478700
started,bundle,org.eclipse.oomph.resources,1.8.0.v20170318-0419,"org.eclipse.oomph.resources",1507124478809
started,bundle,org.eclipse.oomph.predicates.edit,1.8.0.v20170318-0419,"org.eclipse.oomph.predicates.edit",1507124478825
started,bundle,org.eclipse.oomph.predicates,1.8.0.v20170327-1117,"org.eclipse.oomph.predicates",1507124478872
started,bundle,org.eclipse.oomph.workingsets,1.8.0.v20170318-0419,"org.eclipse.oomph.workingsets",1507124478887
started,bundle,org.eclipse.oomph.workingsets.editor,1.8.0.v20170327-1117,"org.eclipse.oomph.workingsets.editor",1507124478919
started,bundle,org.eclipse.oomph.setup.p2,1.8.0.v20170318-0419,"org.eclipse.oomph.setup.p2",1507124479059
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1507124479388
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1507124480821
error,log,,,"An internal error has occurred.",1507124480852
deactivated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1507124480977
activated,workbench,org.eclipse.ui.workbench,3.110.1.v20170704-1208,"",1507124482508
started,bundle,org.eclipse.debug.ui,3.12.0.v20170605-1534,"org.eclipse.debug.ui",1507124486575
started,bundle,org.eclipse.jdt.debug,3.11.0.v20170510-1451,"org.eclipse.jdt.debug",1507124487294
started,bundle,org.eclipse.jdt.debug.ui,3.8.1.v20170826-0709,"org.eclipse.jdt.debug.ui",1507124487450
executed,command,org.eclipse.ui,3.109.0.v20170411-1742,"org.eclipse.ui.edit.paste",1507124491357
