what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jgit.archive,4.8.0.201706111038-r,"org.eclipse.jgit.archive",1507424358118
stopped,bundle,org.eclipse.jgit,4.8.0.201706111038-r,"org.eclipse.jgit",1507424358118
stopped,bundle,org.eclipse.m2e.editor,1.8.1.20170728-1531,"org.eclipse.m2e.editor",1507424358134
stopped,bundle,org.eclipse.m2e.editor.xml,1.8.1.20170728-1531,"org.eclipse.m2e.editor.xml",1507424358134
stopped,bundle,org.eclipse.m2e.discovery,1.8.1.20170728-1531,"org.eclipse.m2e.discovery",1507424358134
stopped,bundle,org.eclipse.m2e.importer,1.8.1.20170728-1531,"org.eclipse.m2e.importer",1507424358134
stopped,bundle,org.eclipse.m2e.jdt,1.8.1.20170728-1531,"org.eclipse.m2e.jdt",1507424358134
stopped,bundle,org.eclipse.m2e.launching,1.8.1.20170728-1531,"org.eclipse.m2e.launching",1507424358134
stopped,bundle,org.eclipse.m2e.profiles.ui,1.8.1.20170728-1531,"org.eclipse.m2e.profiles.ui",1507424358134
stopped,bundle,org.eclipse.m2e.refactoring,1.8.1.20170728-1531,"org.eclipse.m2e.refactoring",1507424358134
stopped,bundle,org.eclipse.m2e.profiles.core,1.8.1.20170728-1531,"org.eclipse.m2e.profiles.core",1507424358134
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.4.10.v20170911-1410,"org.eclipse.recommenders.chain.rcp",1507424358134
stopped,bundle,org.eclipse.recommenders.rcp,2.4.10.v20170911-1410,"org.eclipse.recommenders.rcp",1507424358134
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1507424358134
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1507424358149
stopped,bundle,org.eclipse.m2e.core.ui,1.8.1.20170728-1531,"org.eclipse.m2e.core.ui",1507424358149
stopped,bundle,org.eclipse.m2e.core,1.8.1.20170728-1531,"org.eclipse.m2e.core",1507424358149
stopped,bundle,org.eclipse.mylyn.hudson.ui,1.15.0.v20170411-2141,"org.eclipse.mylyn.hudson.ui",1507424358149
stopped,bundle,org.eclipse.mylyn.hudson.core,1.15.0.v20170411-2141,"org.eclipse.mylyn.hudson.core",1507424358165
stopped,bundle,org.eclipse.epp.logging.aeri.core,2.0.6.v20170906-1226,"org.eclipse.epp.logging.aeri.core",1507424358181
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.23.1.v20170623-0008,"org.eclipse.mylyn.bugzilla.ui",1507424358181
stopped,bundle,org.eclipse.mylyn.builds.ui,1.15.0.v20170411-2141,"org.eclipse.mylyn.builds.ui",1507424358181
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.23.0.v20170411-2108,"org.eclipse.mylyn.context.tasks.ui",1507424358181
stopped,bundle,org.eclipse.mylyn.java.tasks,3.23.0.v20170411-2108,"org.eclipse.mylyn.java.tasks",1507424358181
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.23.1.v20170623-0008,"org.eclipse.mylyn.tasks.bugs",1507424358196
stopped,bundle,org.eclipse.mylyn.team.ui,3.23.0.v20170411-2108,"org.eclipse.mylyn.team.ui",1507424358196
